id,text
2527,"详见http://www.ccb.com/cn/home/privatebank/service/377375.html,健康关爱服务:活动年度内，享6次一线城市三甲医院专家门诊预约+全程导诊服务；持卡人本人及2名亲属（共3人）共同享用"
2528,积分抵现1、积分在美团外卖抵现金在美团APP、美团外卖或大众点评APP中，支付订单时选择“美团支付”方式并通过炫萌萌银联白金卡等农行信用卡进行支付，即可享受1000积分抵1元，抵现部分金额上限为该笔订单金额的10%，20元封顶。2、积分在携程APP抵现金在携程旅行APP——我的钱包——银行卡按提示添加“农行信用卡”，支付订单时，选择炫萌萌银联白金卡等农业银行信用卡支付，即可看到信用卡积分抵现功能，1000积分抵1元，抵现部分的金额上限为该笔订单金额的30%，150元封顶。
2529,"3.信用卡失卡保障服务,持卡人无须承担挂失前48小时（含）内发生的冒用损失，最高5万元人民币保障限额,4.境内汽车道路救援：全年不限次数半径100公里的24小时汽车道路救援及紧急路边快修服务,贵宾尊享礼遇:1.全年有效消费双倍积分"
2530,为您节省更多费用1.大闹天宫信用卡年费标准为主卡580元年，附属卡300元年，开卡首年免年费，当年消费满8次可免次年年费。同时，免收挂失手续费、账单补印费、工本费、密码重置手续费、交易争议调单费、紧急处理服务费。
2531,"2.中国建设银行网点优先排队服务,办卡送10万积分:2021年1月1日-12月31日，首次成功办理龙卡尊享白金信用卡主卡的客户任意消费3笔（不限金额），即可获赠10万综合积分；活动名额4万名，先到先得，额满即止"
2532,"精彩活动新客抢大圣拉杆箱。 2022年1月13日起至2022年3月31日。成功核发中国农业银行大闹天宫信用卡的新客户，在核卡后次两个自然月内，使用该卡通过银联指定渠道交易满6笔，每笔消费满18元，即有机会抢大圣拉杆箱礼品兑换券1张。礼品兑换券于2022年1月13日起每周三上午10点开抢。活动期间总计3000张，每周三放券88张，每位符合条件的持卡人活动期内限抢1张，数量有限，先抢先得，抢完即止。操作提示： （1）成功申请大闹天宫信用卡，激活卡片，满足对应活动的达标条件；（2）消费达标次月，收到短信通知后，2022年5月31日前，每周三上午10点可前往农行掌银APP—信用卡—浓情新客礼—大闹天宫卡新客礼领券页，，抢礼品兑换券；抢券成功后，券码详情（含有效期）可在“浓情新客礼-我的礼品”里查看。（3）抢券成功后，在2022年6月30日前，前往农行掌银APP—信用卡—浓情新客礼—大闹天宫卡新客礼兑换页，兑换礼品，提交收货地址，提交完成后，供应商将不晚于35个工作日内发货至填写的收货地址。（以上活动限主卡客户参与）银联渠道定义：云闪付APP、银联二维码、手机闪付（Apple Pay、Samsung Pay、华为手机支付Huawei Pay、小米手机支付Mi Pay等）、POS刷卡交易）*上述活动详情请a href=""http:www.abchina.comcnCreditCardSpecial0ffersAlldntgxyk20220104.htm?merId=1641279557980103799&amp;typeName=生活娱乐"">点此a>查看。"
2533,"2021年12月31日前，主卡年费40万综合积分兑换，附属卡年费20万综合积分兑换账单年度兑换上限不高于当年年费，仅可兑换已产生的当年年费,2021年12月31日前，尊享白金信用卡主卡可免年费申办一张附属卡"
2534,累计合格交易笔数满12笔，有机会获得互联网会员类权益兑换资格累计合格交易笔数满15笔，获得1次转盘抽奖机会2、境外消费笔笔1%返现即日起至2021年12月31日，持卡人在境外线下全银联网络消费（消费方式包括银行卡、手机PAY 类及二维码主被扫交易）实际支付金额等额人民币1 元即可享1%返现优惠；线上全部银联网络商户（部分黑名单商户除外，黑名单商户以银联公布的黑名单清单为准），交易金额等额人民币1 元即可享1%返现优惠线上线下返现额度，每卡每月共计封顶可享1000 元人民币3、全球酒店预订立减即日起至2021 年12 月31 日，在Trip.com 英文站使用USDCNYHKD 支付酒店订单时，可享受如下优惠：订单满USD70，即可享受USD20 立减;订单满CNY500，即可享受CNY150 立减;订单满HKD550，即可享受HKD160 立减
2535,"客户可以“200元+1000积分”或“800元+1000积分”兑换入住高端酒店,预订方式：,微信关注“龙卡信用卡”官方订阅号，输入“酒店”，点击高端酒店优惠预订链接，输入建行预留的手机号获取验证码，即可在线预订（不接受电话预订）"
2536,权益兑换方式：点击“权益U赏” - ‘权益券包’，获取权益凭证，并于小镇客服中心核验后兑换礼品卡 注：权益券号码每30分钟自动更新，更新后原权益券号码会失效，请及时刷新注：每个佛罗伦萨小镇每个季度共计提供 100 张礼品卡礼品卡的具体使用规则各小镇略有差异，请详询各小镇客服中心6、用卡保障即日起至2021年12月31日，持卡人投保成功后，针对其银联无界卡挂失前72 小时内（含）发生的盗刷损失，持卡人可免费获得一份最高3万元保额的盗刷损失保险持卡人进入“中国银联 95516” 微信公众号-“活动-权益”-“银 联卡礼遇”-“无界卡权益区”-“用卡保障权益”进入权益信息页面， 根据页面提示填写所需信息进行投保
2537,"2.新办卡客户核卡时间超过20个工作日后方可预约,3.若客户卡片存在逾期还款、已冻结、已销卡等情况，不享受本权益,4.订单登陆手机号码一定要使用建行预留手机号码，否则无法享受权益持卡人预留手机号码若发生变更，自变更之日起20个工作日后方可预约服务"
2538,3.高铁贵宾权益即日至2021年12月31日，无界信用卡持卡人，可在上海、广州、深圳、杭州等全国40余家高铁站以优惠价享受高铁贵宾权益，即2次1元单人服务（仅限持卡人本人）、1次6.2元三人服务（含持卡人和最多两位随行宾客）权益服务内容包括：高铁休息室服务、礼宾员陪同引导至检票口快速检票（各高铁站服务存在一定差异，请以权益专区内容为准）本权益可在“中国银联95516”微信公众号中的“惠-&gt;高端卡礼遇”或者“云闪付APP-&gt;权益精选”中直接预订或查询权益每日7：00开售，每日数量有限先到先得
2539,11.一旦预订后，所需金额将在下单当日从持卡人预订时所提供的卡片中一次性扣除，积分将在下单次月从持卡人建行信用卡中一次性扣除客户预订成功后，持卡人预留的手机号将收到一条预约确认成功短信，即酒店订单生效
2540,"农行emoji白金卡上上签版 专属首刷礼一、活动名称：“emoji白金卡上上签版”新客户定制开卡礼活动二、活动时间：2022年1月1日至2022年3月31日三、活动对象：首次办理农行信用卡且为emoji银联白金卡上上签版（含2020年12月31日前整户注销名下所有农行信用卡的持卡人）并成功核发的主卡持卡人。四、活动内容：活动期间,首次办理农行信用卡且为emoji银联白金卡上上签版的持卡人，核卡后次两个自然月内，使用该卡银联渠道交易满6笔，每笔消费满18元，即可领取emoji定制复古蓝牙音箱一份，活动期间限量4000份，先到先得，领完即止。五、活动细则：点击a href=""http:www.abchina.comcnCreditCardSpecial0ffersAllbjkssqbxkhdzkkl20211223.htm?merId=1640570798166423693&amp;typeName=生活娱乐"">链接a>了解活动细则。"
2541,"因此，无论客户是否入住，均无法退还相应款项、积分及服务权益次数入住时，请提供预约人姓名、出示建设银行尊享白金信用卡、有效身份证件及系统登记手机号以享受您的贵宾入住礼遇,12.活动中个别酒店可能出现突然取消合作或更新兑换价格的情况"
2542,白金权益*机场1元停车即日起至2021年12月31日，在指定机场停车场，使用emoji银联白金卡上上签版刷卡消费1元即可尊享2小时停车或者48小时停车服务*机场贵宾权益即日起至2021年12月31日，emoji银联白金卡上上签版持卡人可在北京、上海、深圳、昆明、西安、杭州等全国50余家机场以优惠价享受境内机场贵宾权益服务，即2次1元单人服务（仅限持卡人本人）、1次6.2元三人服务（含持卡人和最多两位随行宾客）机场贵宾权益的内容包括：协办值机、机场快速安检通道、机场休息室服务（各机场服务存在一定差异，请以权益专区内容为准）本权益可在“中国银联95516”微信公众号中的“惠-&gt;高端卡礼遇”或者“云闪付APP-&gt;权益精选”中直接预订或查询
2543,"13.持卡人参与此权益活动即视为理解并同意本服务细则,14.建设银行仅提供相关金融服务及权益，有关酒店服务事宜及责任，由服务商负责,15.如有任何舞弊、欺诈、非真实交易的情形或有下述任一情形：所持信用卡被停用或管制、自行注销整户信用卡、对中国建设银行任何债务不偿还的，违反《中国建设银行信用卡领用协议》或本活动细则及其他相关规定的，即丧失参加本次活动的资格，中国建设银行有权从持卡人信用卡账户直接扣除积分及采取其它相应法律措施"
2544,），齿科治疗免初诊建档费及X光片1张、基础类治疗8.5折优惠、重大类治疗9折优惠预约就诊流程持卡人需先拨打瑞尔热线4008801900进行预约；持卡人到瑞尔齿科门店就诊结束后需出示漂亮升级妈妈银联白金卡作为优惠凭证并以该卡结算服务范围以上优惠内容持卡人在北京、上海、深圳、广州、天津、厦门、杭州等七地的瑞尔齿科均可享受，详细诊所门店信息可登陆瑞尔齿科官方网站查询*星级酒店餐饮礼遇即日起至2021年12月31日，emoji银联白金卡上上签版持卡人可在国内北上广深等40余个城市超过100家星级酒店，携伴同行享受“自助餐和下午茶，两人同行五折优惠”礼遇，每张卡可享12次权益
2545,"该等解释、取消、增删或修订经相关途径（包括但不限于网站公告、微信公众号或订阅号、语音电话、账单、短信、电子邮件、报刊或各支行网点等）公告后生效,二、境内机场/高铁礼宾车接送服务,服务对象：,建设银行尊享白金信用卡主卡持卡人,服务内容：,2021年4月1日至2022年3月31日，建设银行尊享白金信用卡主卡持卡人，尊享3次境内机场/高铁站舒适型礼宾车单程接、送服务，每使用一次服务扣除信用卡1积分"
2546,同程旅行联名信用卡 银联白金卡权益1.“1元”机场停车即日起至2021年12月31日，持卡人在指定机场停车场或银联停车区，使用农行银联白金信用卡消费1元即可尊享2小时停车（10次）或者48小时停车（3次）服务机场列表及服务详情可在银联官方微信小程序“中国银联95516”中查看2. 机场贵宾权益即日起至2021年12月31日，持卡人使用农行银联白金信用卡可在北京、上海、昆明、西安、杭州等全国50余家机场以优惠价享受境内机场CIP快速安检及休息室服务，即2次1元单人服务（仅限持卡人本人）、1次6.2元三人服务（含持卡人和最多两位随行宾客）
2547,"更多详情：,1.活动年度为2021年4月1日至2022年3月31日，预约截止时间2022年3月31日，剩余未预约次数在2022年3月31日后统一清零,2.新办卡客户核卡时间超过20个工作日后方可预约，预订成功后积分将在下单次月从持卡人建行信用卡中一次性扣除"
2548,5.星级酒店住宿礼遇即日起至2021年12月31日，农行银联白金信用卡持卡人可在万豪酒店集团、悦榕庄酒店及度假村、六善酒店集团、太古酒店集团、半岛酒店集团、吉合睦酒店集团、泛太平洋酒店集团、璞富腾酒店及度假、四季酒店及度假村、盛橡酒店及度假村享受入住礼遇礼遇内容包括：免费双人早餐、免费房型升级（如有空房）、提前入住，延迟退房、贵宾欢迎礼品、不定期住N免一等特惠实际优惠情况以预定时酒店信息为准，活动详情、细则及具体使用方式可在“中国银联95516”微信公众号中的“惠-&gt;高端卡礼遇”或者“云闪付APP”中的“权益精选”中进行查询
2549,"一旦发现持卡人权益转让，将暂停此卡该权益的使用，并有权进行追究若客户卡片存在逾期还款、已冻结、已销卡等情况，不享受本权益,4.订单登陆手机号码一定要使用建行预留手机号码，否则无法享受权益持卡人预留手机号码若发生变更，自变更之日起20个工作日后方可预约服务"
2550,4)订单查询：持卡人完成订单后可通过服务商订单查询功能查询订单处理进度*上述活动详情、细则及具体使用方式可在微信小程序“中国银联权益平台”、“中国银联95516”微信公众号中的“惠-&gt;高端卡礼遇”或者“云闪付APP”中的“权益精选”中进行查询，或直接拨打中国银联客服热线95516咨询
2551,"9.车型及服务容量：服务车型为舒适型轿车，舒适型车限乘4人，后备箱可载1个40寸和1个20寸的拉杆箱,10.除主卡持卡人本人使用外，如行李加上同行亲友未超过车辆可容纳的范围，有关同行亲友皆可一同搭乘，但需主卡持卡人本人同行且以一车为限（一车限定人数以当地交通法规为准），使用时请出示您的尊享白金信用卡；为确保行车安全，轿车内空间仅限乘坐贵宾，所有行李（包括手提行李）皆须放置于后车厢，放置重要文件、护照、钱包等贵重物品之小肩包在不影响行车安全下可随身携带"
2552,可选账单日服务同程旅行联名卡持卡人可根据自身需要，致电农行信用卡中心客服（021-61295599），修改账单日，具体规则如下：1．持卡人可自选账单日，180天内只允许更改1次。2．持卡人需在卡片已激活、账户状态正常和无欠款情况下才可修改账单日。
2553,"12.本服务仅限中国境内机场/高铁站，且仅适用于同一城市机场/高铁站至市区点对点礼宾车接送服务（服务网络及适用范围详见预订界面）,13.预订或实际服务过程中，若持卡人要求超出指定范围之外的服务或有违反本服务规则的需要（例如，要求跨城市提供服务；要求中途停车接人；服务人员到指定地点发现非持卡人本人享用服务等），服务商有权直接拒绝并协商调整服务要求；如持卡人拒不接受的，服务商有权不提供服务，已实际派车到场甚或实际发生服务的，服务商有权立即终止服务，并视同持卡人已使用了该次服务"
2554,国家宝藏信用卡 银联白金卡权益1. 机场停车礼遇 在指定机场停车场，使用银联白金信用卡及钻石信用卡刷卡消费1元即可尊享2小时停车或者48小时停车服务服务包括：10次2小时1元停车服务；3次48小时1元停车服务（部分机场服务有一定差异，以银联官方公布为准，机场列表及服务详情可在银联官方微信小程序“中国银联95516”中查看）2. 机场贵宾权益【服务一：发卡即享】2022年1月1日至2022年12月31日，卡号以62开头的银联白金信用卡、钻石信用卡持卡人，可在北京、上海、广州、深圳、西安、杭州等全国50余家机场及40余家境内机场国际出发以及香港、澳门、伦敦、温哥华、迪拜等400余家境外机场以优惠价享受境内机场贵宾权益服务，其中白金信用卡持卡人可享受2次1元单人服务和1次6.2元三人服务，钻石信用卡可享受4次1元单人服务和2次6.2元三人服务
2555,15.持卡人进行虚假交易或者违法交易或退货交易、所持信用卡过期、被停用、管制、持卡人自行注销信用卡、对所欠信用卡和中国建设银行债务不偿还、违反《中国建设银行龙卡信用卡章程》、《中国建设银行龙卡信用卡领用协议》或本权益及其他相关规定的，中国建设银行有权取消该持卡人参加本活动的资格
2556,*提示：本权益可在“中国银联95516”微信公众号中的“惠-&gt;高端卡礼遇”或者“云闪付APP-&gt;权益精选”中直接预订或查询4. 星级酒店餐饮礼遇即日起至2022年12月31日，农行银联白金信用卡持卡人可在国内北上广深等40余个城市超过150家白金卡专享星级酒店，携伴同行享受“自助餐和下午茶，两人同行五折优惠”礼遇，酒店覆盖丽思卡尔顿、香格里拉、JW万豪、希尔顿、洲际、喜来登等国际知名高端酒店每张农行银联白金信用卡可享12次权益5.星级酒店住宿礼遇 即日起至2022年12月31日，农行银联白金信用卡持卡人可在万豪酒店集团、悦榕庄酒店及度假村、六善酒店集团、太古酒店集团、半岛酒店集团、吉合睦酒店集团、泛太平洋酒店集团、璞富腾酒店及度假、四季酒店及度假村、盛橡酒店及度假村享受入住礼遇
2557,"17.建设银行仅提供相关金融服务及权益，有关服务事宜及责任，由服务商负责,18.在法律法规许可的范围内，中国建设银行有权变更、调整、终止本服务细则，并经相关途径（包括但不限于网站公告、微信公众号或订阅号、语音电话、账单、短信、电子邮件、报刊或各支行网点等）公告后生效"
2558,可选账单日服务国家宝藏信用卡持卡人可根据自身需要，致电农行信用卡中心客服（021-61295599），修改账单日，具体规则如下：1．持卡人可自选账单日，180天内只允许更改1次。2．持卡人需在卡片已激活、账户状态正常和无欠款情况下才可修改账单日。
2559,"三、代驾服务,服务对象：,建设银行尊享白金信用卡主卡持卡人,服务内容：,2021年4月1日至2022年3月31日，建设银行尊享白金信用卡主卡持卡人可享6次单程50公里以内代驾服务，每使用一次服务扣除信用卡1积分"
2560,"MyWay系列炫萌萌主题信用卡 新户专属礼遇一、活动名称：“ 炫萌萌主题信用卡”新客户定制开卡礼活动二、活动时间：2021年10月1日至2021年12月31日三、活动对象：首次办理农行信用卡且为MyWay系列炫萌萌主题信用卡（含2020年12月31日前整注销名下所有农行信用卡的持卡人）并成功核发的主卡持卡人。四、活动内容：活动期间,首次办理农行信用卡且为MyWay系列炫萌萌主题卡的持卡人，核卡后次两个自然月内，使用该卡交易满6笔，每笔消费满18元，即可前往农业银行信用卡小程序领取礼品一份（礼品三选一），数量有限，先到先得。五、活动细则：点击a href=""http:www.abchina.comcnCreditCardSpecial0ffersAllmywayxlxmm20210924.htm?merId=1632704934363144512&amp;typeName=生活娱乐"">链接a>了解活动细则"
2561,"服务细则：,1.活动年度为2021年4月1日至2022年3月31日，预约截止时间2022年3月31日，剩余未预约次数在2022年3月31日后统一清零,2.新办卡客户核卡20个工作日后可预约服务，预约时请使用建行预留的手机号码"
2562,最低还款额最低还款额=授信额度内消费金额×5%+预借现金交易金额×100%+分期付款本期应还金额×100%+前期最低还款额未还部分×100%+所有费用和利息×100%+超过账户永久额度使用金额×100% 
2563,"3.代驾服务仅限“龙卡信用卡”微信公众号专属下单渠道，其他下单渠道（滴滴出行APP、微信-钱包-滴滴出行等）均无法享受权益,4.订单登陆手机号码一定要使用建行预留手机号码，否则无法享受免费权益持卡人预留手机号码若发生变更，20个工作日后方可预约服务"
2564,Visa 金卡优享●“0”货币转换费网易云音乐联名卡Visa 品牌信用卡线上海淘、境外交易，享“0”货币转换费礼遇。同时，提供人民币自动购汇、轻松还款，省去购汇还款繁琐环节。航空出行礼遇：●吉祥航空指定航班享免费空中甄品Godiva巧克力一份●酷航指定航线，最高七折●租租车新用户租租车新用户境外租车租6天免1天优惠●境外加油高达20%返现●环球上网卡1天1美元流量套餐，免费邮寄到家精选酒店礼遇：●温德姆酒店住三付二●雅高酒店7折●8大奢华酒店集团免费双早+高达100美元消费抵扣游玩购物礼遇：●全球知名景区乐园门票低至4折●全球滑雪场及滑雪套餐低至7折●世界多国各地知名购物商户包括高端百货、免税店、奥特莱斯和连锁品牌的优惠券，优惠高达50%本地优雅生活礼遇：●瑞尔齿科：尊享最低85折礼遇●摩天轮票务预订音乐会、演唱会、戏剧演出票享折扣优惠。●全国指定五星酒店自助餐、下午茶买一送一，详询客服热线400-684-1808●瑞幸咖啡66折优惠券*上述活动详情、细则及具体使用方式可在Visa微信官方账号“Visa官方服务号”或Visa官方网站进行查询。
2565,"一旦发现持卡人权益转让，中国建设银行将暂停持卡人对此卡该权益的使用,6.代驾服务车辆仅限七座（含七座）以下车型，为了持卡人安全，不支持持卡人离车的送车服务，不支持跨城服务,7.代驾司机接单后会主动联系持卡人，如接单后10分钟司机仍无法联系上持卡人，司机将可以无责取消订单"
2566,可选账单日服务网易云音乐联名卡持卡人可根据自身需要，致电农行信用卡中心客服（021-61295599），修改账单日，具体规则如下：1、可选账单日分别为2日、10日、17日、20日、23日、27日。2、持卡人可自选6个账单日中的1个进行更改，180天内只允许更改1次。3、持卡人需在卡片已激活、账户状态正常和无欠款情况下才可修改账单日。
2567,"8.代驾司机到达起点后，可免费等待持卡人30分钟，超出里程数和等候时长费用，按照服务商杭州快智科技有限公司（滴滴代驾）官网公布收费规则为准代驾过程中产生的路桥费、停车费等其他费用，由持卡人承担,9.每次代驾服务配置最高300万的代驾平台责任险"
2568,"吴晓波频道联名信用卡 专属权益（一）活动一：（限时活动）新客户首刷领价值950元《890新商学》吴晓波频道定制礼。2021年2月6日-2021年12月31日，成功申办吴晓波频道联名卡的农行信用卡新客户，核卡后次两个自然月内激活两张卡片（银联+Visa），持银联卡绑定微信支付消费6笔且每笔满18元，即有机会在达标次月收到短信通知后获得价值950元的《890新商学》吴晓波频道定制礼盒一份。（礼盒内含吴晓波新书《影响商业的50本书》1本，“每天听见吴晓波”年卡会员5张）（本活动限主卡新客户参与，每个达标客户仅限获取一次，数量总计3000份，先到先得）（二）活动二：每月消费达标得“每天听见吴晓波”月卡会员。2021年2月6日-2021年12月31日，吴晓波频道联名卡持卡人（新客户持卡人、老客户持卡人及邀约客户），持该卡每月消费3笔，累计满150元人民币（或等值外币），达标次月即有机会获得“每天听见吴晓波”月卡1份，权益将直接发放至卡片绑定的手机号内。若已是“每天听见吴晓波”会员，则将在现有会员时长基础上顺延，请在收到权益发放成功通知短信后尽快凭卡片绑定的手机号登陆《890新商学》APP-在学-已购课程 使用。（本活动限主卡客户参与，每月每个达标客户仅限获取一次，数量有限，先领先得）*“每天听见吴晓波”内容以《890新商学》官方APP公布为准。*上述两个活动详情请a href=""http:www.abchina.comcnCreditCardSpecial0ffersAllwxbpdlmkskhd.htm?merId=157&amp;typeName=生活娱乐"">点此a>查看。"
2569,11.持卡人进行虚假交易或者违法交易或退货交易、所持信用卡过期、被停用、管制、持卡人自行注销信用卡、对所欠信用卡和中国建设银行债务不偿还、违反《中国建设银行龙卡信用卡章程》、《中国建设银行龙卡信用卡领用协议》或本权益及其他相关规定的，中国建设银行有权取消该持卡人参与本活动服务的资格
2570,Visa白金权益1.基础权益（1）免年费、“0”货币转换费吴晓波频道联名信用卡Visa卡外币消费双倍积分线上海淘、境外消费，均可获得双倍积分累积免货币转换费线上海淘、境外交易，享“0”货币转换费礼遇（2）环球任我行-免年费、零货币转换费线上海淘、境外交易，均免除货币转换费，为您省1.5%同时，提供人民币自动购汇，只需轻松人民币还款，省去购汇还款繁琐环节温馨提示：该产品为单标产品，目前仅支持境外及线上通过VISA网络渠道的外币交易，暂不支持境内人民币消费，但可支持人民币取现及还款（3）非接支付，更加安全便捷在世界各地的VisaPaywave商户都可体验挥卡消费，用于支付星巴克、家乐福、屈臣氏、7-Eleven、肯德基、汉堡王、太平洋咖啡、伦敦地区交通资费等
2571,"13.中国建设银行仅提供信用卡支付服务，任何有关代驾服务之使用、咨询、投诉及责任，均由服务商杭州快智科技有限公司（滴滴代驾）负责,14.在法律法规许可的范围内，中国建设银行有权变更、调整、终止本服务细则，并经相关途径（包括但不限于网站公告、微信公众号或订阅号、语音电话、账单、短信、电子邮件、报刊或各支行网点等）公告后生效"
2572,*使用提示：通过“Visa中国”或“Visa高端卡尊享服务”微信公众号进入礼遇详情页面，点击“立即预订”，依照指引进行卡片验证后跳转至摩天轮专属优惠页面使用优惠3.机酒7折行（1）雅高酒店集团农行吴晓波频道联名卡Visa品牌持卡人可通过“Visa中国”或“Visa高端卡尊享服务”微信公众号或雅高酒店集团预订热线400-818-2688预订并入住大中华地区参与酒店行政房间或更高级别房型尊享:•七折优惠房价•每日早餐•行政酒廊礼遇（视酒店可用情况而定）•无限制网络连接或致电雅高酒店集团预订热线400-818-2688进行卡片验证并预订
2573,"四、免费全球机场贵宾厅,全年本人享受5次全球1300+家PriorityPass指定国际机场贵宾厅服务，覆盖全球90个国家或地区、275个城市,使用方法,◆我行为您递送建设银行尊享白金信用卡的同时，将附赠国际机场贵宾厅PP卡"
2574,咨询或预订请需提前至少72小时通过“Visa中国”或“Visa高端卡尊享服务”微信公众号预约:通过“V享臻选”进入礼遇详情页面，选择目的地和适用酒店，在线提交预订咨询表格，服务商将在24-48小时内回电答复您的咨询以及预订需求•免费双人早餐•每次入住50-100美金消费额度•提前入住或延迟退房（根据房况）•优先免费客房升级（根据入住时房况）•其他定制礼遇（例如欢迎礼等，根据每家酒店具体服务内容而定）*条款细则参见各家酒店具体预订页面；优惠兑现和履行由优惠提供商全权负责4.留学生（1）京东安联财险（留学保险）Visa卡持卡人尊享京东安联财险定制高达30万元的留学生全年保障计划，涵盖所有中国境内以外留学目的地国家，包含留学中断、缺课、缺考、学校倒闭等留学相关意外损失赔偿；医疗费用（含门诊和住院），意外医疗，感染病隔离等医疗风险保障；旅行证件，及海外自驾保障，并享有京东安联专属全球顶级紧急救援团队24小时待命
2575,"◆您需在指定国际机场贵宾厅向服务人员出示您的PP卡、当日乘机凭证,◆服务人员将您的PP卡用于在到访记录单上压印记录，或以刷卡方式记录验证记录单上会列明您的到访日期和随行宾客人数请您核实，确认无误后签名，并保留副本"
2576,（2）日本知名餐厅免费预订通过“Visa中国”公众号进入“V享日本”礼遇页面或者打开“V享日本”小程序，根据页面提示使用（3）V享购物扫码使用“V享购物”小程序，可在线领取世界各地知名百货、免税店、连锁品牌的优惠券，优惠高达50%7.休闲游（1）吉祥空中甄品指定Visa持卡人乘坐吉祥航空实际承运且挂HO代号的上海进出港指定国际航线航班（除中国港澳台地区），可以提前48小时登陆活动页面申领Visa空中臻品“Godiva”巧克力一份，每月总数限量800份，先到先得，送完即止*持卡人可以通过吉祥航空官方网站（www.juneyaoair.com）、吉祥航空APP及吉祥航空移动端网页（m.juneyaoair.com）等首页Banner指引，点击进入“Visa空中甄品”领取页面，在领取页面输入姓名、证件号或票号、航班日期以及输入卡号前6位及后4位进行身份验证，即可免费领取一份Visa空中甄品-Godiva巧克力
2577,"◆本服务仅建设银行尊享白金信用卡持卡人本人使用，转让无效,◆由于PP卡使用过程中需要核对签名，因此请务必在PP卡背面准确清晰地签名,◆在当地机场贵宾厅允许的前提下，若您带您的亲属或朋友一起进入进场贵宾厅，您需承担您的亲属或朋友进入机场贵宾厅的费用"
2578,为您节省更多费用1.吴晓波频道联名信用卡银联白金卡开卡首年免年费，年费标准为主卡580元年，附属卡300元年，当年消费满8次可免次年年费。同时，免收挂失手续费、账单补印费、工本费、密码重置手续费、交易争议调单费、紧急处理服务费。2.吴晓波频道联名信用卡Visa白金卡享受有效期内免年费，海淘、境外购物免货币转换费优惠，还有入住五星酒店住免费双人早餐，星级酒店下午茶自助餐买一送一等优惠。
2579,"机场贵宾厅内自费项目，须您自行承担费用，并以刷卡或现金方式直接支付（自费项目详见各指定机场贵宾厅的具体规定）,◆各地机场贵宾厅的经营权及维护作业均由各机场贵宾厅负责，我行无经营管理权,◆如各地机场贵宾厅所提供的设备及服务的使用规定发生变动，请参照现场所示"
2580,"新户专属礼遇一、活动时间2020年10月15日至220年12月31日二、活动对象首次办理农行信用卡且办理产品为运通耀红卡的主卡持卡人。三、活动内容活动期间,首次办理农行信用卡且办理产品为运通耀红卡的主卡持卡人，核卡后次两个自然月内，使用该卡任意消费一笔满66元，即有机会获得限量版故宫书签或农行运通定制笔记本二选一礼遇，共计20000份开卡礼，数量有限，先到先得。活动细则a href=""http:www.abchina.comcnCreditCardSpecial0ffersAllqgnqxklnhytyhkzx.htm?merId=165&amp;typeName=其他"">详见a>"
2581,"◆以上资料由PriorityPass(A.P.)提供，中国建设银行不会就以上资料承担任何法律责任,◆若您的建设银行尊享白金信用卡已被注销，您将不能再享受PP卡机场贵宾厅权益,五、国内机场贵宾厅服务,使用方法,◆请至指定国内机场贵宾厅，向贵宾厅服务人员出示您本人有效建设银行尊享白金信用卡及身份证件、当日乘机凭证"
2582,"环保卡（守望繁星版） 专属新客礼一、活动名称：“环保卡（守望繁星版）”新客户定制开卡礼活动二、活动时间：2021年7月1日至2021年9月30日三、活动对象：首次办理农行信用卡且为环保卡（守望繁星版）（含2020年12月31日前整户注销名下所有农行信用卡的持卡人）并成功核发的主卡持卡人。四、活动内容：活动期间,首次办理农行信用卡且为环保卡（守望繁星版）的持卡人，核卡后次两个自然月内，使用该卡绑定微信并通过微信支付交易满6笔，每笔消费满18元，即可领取70元京东E卡2张。活动期间限量4000份（一份含两张70元京东E卡），先到先得。五、活动细则：点击a href=""http:www.abchina.comcnCreditCardSpecial0ffersAllxkhdzkkl20210629.htm?merId=1624967005810396463&amp;typeName=生活娱乐"">链接a>了解详情。"
2583,"◆请您确认到访记录并签名,国内机场贵宾厅名录,,温馨提示,◆本服务仅建设银行尊享白金信用卡持卡人本人使用，转让无效,◆受机场贵宾厅流量控制，请您在前往哈尔滨、南京、杭州、温州、宁波、郑州、武汉、广州、海南等机场时，请提前4小时致电建行24小时贵宾服务专线400-888-8858（境外请拨打+86-21-38698888）"
2584,积分礼遇1、积分在美团外卖抵现金在美团APP、美团外卖或大众点评APP中，支付订单时选择“美团支付”方式并通过环保卡（守望繁星版）等农行信用卡进行支付，即可享受1000积分抵1元，抵现部分金额上限为该笔订单金额的30%，20元封顶。2、积分在携程APP抵现金在携程旅行APP——我的钱包——银行卡按提示添加“农行信用卡”，支付订单时，选择环保卡（守望繁星版）等农业银行信用卡支付，即可看到信用卡积分抵现功能，1000积分抵1元，抵现部分的金额上限为该笔订单金额的30%，150元封顶。3、积分公益积分可兑换积分商城环保专区的环保礼品，同时可参与“增绿减霾，再造蓝天”保护母亲河积分公益项目。
2585,"◆各地机场贵宾厅的经营权及维护作业均由各机场贵宾厅负责，使用机场贵宾厅服务须遵守各机场相关规定，机场装修、安全保障期间暂停服务,◆各机场贵宾厅提供的设备及服务的使用规定发生变动，请参照现场指示,◆指定国内机场贵宾厅提供国内航班机场嘉宾服务，具体以各地机场贵宾厅为准"
